,spotify_id,daily_rank,popularity,is_explicit,duration_ms,album_name,album_release_date,time_signature,rank,artists_num,artist_individual,artist_id,artist_genre,album_num_tracks,weeks_on_chart,duration,region,language,track_name,artist_names,country,loudness,tempo,artist_count_df1,bpm_df1,artist_count_df2,streams,bpm_df2,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,has_lyrics,lyrics_url,scraped,primary_artist,feat_artist,lyric_url,is_english,is_english_lyrics,overall_sentiments,overall_emotions,topics,overall_topics
4968,3NtCIBBz5pEAVGeHL4h5mS,43.0,51.0,0.0,250725.0,COWBOY CARTER,2024-03-27,4.0,,,,,,,,,,,TYRANT,"BeyoncÃ©, Dolly Parton",US,-4.21,126.032,,,,,,6,1,0.751,0.813,0.648,0.083,0.0,0.585,0.183,"March 29, 2024",True,,True,BeyoncÃ©,Dolly Parton,https://genius.com/Beyonce-and-dolly-parton-tyrant-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about social issues', 'song about ambition and success', 'song about loss and grief', 'song about ambition and success', 'song about loss and grief', 'song about social issues', 'song about ambition and success', 'song about loss and grief']",song about loss and grief
4969,3nDos69D3wt1XP5OHUiycp,24.0,52.0,1.0,172460.0,Table,2024-11-29,4.0,,,,,,,,,,,Table,FELIZINO,NG,-7.075,114.015,,,,,,5,1,0.777,0.821,0.704,0.154,0.0225,0.148,0.0753,,False,,False,,,,1,1,,,,
4970,1ax1hArCzxeVcnsFHnJCd5,41.0,37.0,0.0,190000.0,Ok Wait,2024-10-23,4.0,,,,,,,,,,,Taff,"OUENZA, 3robi, YassineBeats",MA,-8.043,76.507,,,,,,8,0,0.68,0.552,0.616,0.527,1.58e-06,0.199,0.0472,,False,,False,,,,1,1,,,,
4971,5xMjhZKSo8yh5r9b5vrYRr,48.0,78.0,1.0,155391.0,Tailor Swif,2024-08-30,4.0,,,,,,,,,,,Tailor Swif,A$AP Rocky,LV,-5.506,77.499,,,,,,8,1,0.824,0.212,0.527,0.149,0.0,0.368,0.118,"August 30, 2024",True,,True,A$AP Rocky,,https://genius.com/A-ap-rocky-tailor-swif-lyrics,1,1,negative sentiment,emotion is disgust,"['song about social issues', 'song about love', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues']",song about social issues
4972,0x7PmByJWVXdeipevd6KZS,49.0,80.0,0.0,303933.0,Nicole,2022-08-11,4.0,,,,,,,,,,,Take A Chance With Me,NIKI,PH,-11.637,93.981,,,,,,10,1,0.599,0.506,0.42,0.843,0.000262,0.103,0.0645,"August 12, 2022",True,,True,NIKI,,https://genius.com/Niki-take-a-chance-with-me-lyrics,1,1,negative sentiment,emotion is anger,"['song about happiness and celebration', 'song about love', 'song about personal growth', 'song about love', 'song about social issues', 'song about personal growth', 'song about loss and grief', 'song about personal growth']",song about personal growth
4973,2xHZ0R5LYEbD18FOTjO7dO,38.0,62.0,0.0,212280.0,Take It Away,2022-12-09,4.0,,,,,,,,,,,Take It Away,L.A.B.,NZ,-7.973,78.051,,,,,,7,0,0.737,0.9,0.746,0.181,0.00021,0.121,0.109,,False,,False,,,,1,1,,,,
4974,23jHR6RPxvK2w8XHQwrOJb,,,,,,,,126.0,1.0,Stan Walker,spotify:artist:7fRw4ouudxR1jHgyrTIKuY,australian talent show,13.0,23.0,201453.0,Oceania,English,Take It Easy,Stan Walker,New Zealand,-3.161,90.0329999999999,,,,52377.0,,6,1,0.699,0.905,0.802,0.144,0.0,0.116999999999999,0.0497,,False,,False,,,,1,1,,,,
4975,4yugZvBYaoREkJKtbG08Qr,,,,,,,,144.0,1.0,Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,album rock,10.0,3.0,211578.0,Oceania,English,Take It Easy - 2013 Remaster,Eagles,New Zealand,-10.39,139.191,,,,52613.0,,7,1,0.575,0.74,0.67,0.342999999999999,4.95e-06,0.129,0.0318,,False,,False,,,,1,1,,,,
4976,5Quy4skeiHmFuaTomCozlH,37.0,43.0,0.0,69909.0,Take Me Away,2024-04-01,4.0,,,,,,,,,,,Take Me Away - (Speed Up),Claniel,LU,-10.848,138.044,,,,,,4,0,0.642,0.115,0.634,0.0604,0.685,0.126,0.126,,False,,False,,,,1,1,,,,
4977,3W5Y2d0HB3sgubDAYXGRKn,50.0,46.0,0.0,253734.0,Hurry Up Tomorrow,2025-01-30,4.0,,,,,,,,,,,Take Me Back To LA,The Weeknd,CA,-7.58,207.924,,,,,,8,0,0.344,0.199,0.571,0.0721,0.0,0.093,0.0461,"January 31, 2025",True,,True,The Weeknd,,https://genius.com/The-weeknd-take-me-back-to-la-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about personal growth', 'song about loss and grief', 'song about loss and grief', 'song about social issues', 'song about loss and grief']",song about loss and grief
4978,7bogXu2MBaZzG7yCPaze3v,19.0,62.0,0.0,248135.0,Take Me Home,2023-10-06,4.0,,,,,,,,,,,Take Me Home,Solven,BG,-6.137,117.99,,,,,,5,0,0.676,0.567,0.726,0.221,0.178,0.28,0.0301,,False,,False,,,,1,1,,,,
4979,3dYD57lRAUcMHufyqn9GcI,37.0,85.0,0.0,241688.0,Hozier,2014-09-19,4.0,77.0,1.0,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,pop,13.0,77.0,241688.0,Europe,English,Take Me To Church,Hozier,IE,-5.303,128.945,1.0,129.0,1.0,60978.0,129.0,4,0,0.566,0.437,0.664,0.634,0.0,0.116,0.0464,"September 13, 2013",True,,True,Hozier,,https://genius.com/Hozier-take-me-to-church-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about spirituality and faith', 'song about spirituality and faith', 'song about spirituality and faith', 'song about spirituality and faith', 'song about personal growth', 'song about happiness and celebration', 'song about spirituality and faith']",song about spirituality and faith
4980,1CS7Sd1u5tWkstBhpssyjP,43.0,81.0,0.0,241693.0,Hozier (Expanded Edition),2014-09-19,4.0,,,,,,,,,,,Take Me to Church,Hozier,AU,-5.303,128.945,,,,,,4,0,0.566,0.437,0.664,0.634,0.0,0.116,0.0464,"September 13, 2013",True,,True,Hozier,,https://genius.com/Hozier-take-me-to-church-lyrics,1,1,negative sentiment,emotion is optimism,"['song about loss and grief', 'song about spirituality and faith', 'song about spirituality and faith', 'song about spirituality and faith', 'song about spirituality and faith', 'song about personal growth', 'song about happiness and celebration', 'song about spirituality and faith']",song about spirituality and faith
4981,4n7nwDqrdx3qmJvEACOMrN,50.0,70.0,0.0,167066.0,Take Me to the Beach (feat. Ado),2024-12-16,4.0,,,,,,,,,,,Take Me to the Beach (feat. Ado),"Imagine Dragons, Ado",UA,-4.996,104.96,,,,,,0,0,0.793,0.899,0.703,0.0317,0.0,0.137,0.0762,"June 28, 2024",True,,True,Imagine Dragons,,https://genius.com/Imagine-dragons-take-me-to-the-beach-lyrics,1,1,negative sentiment,emotion is sadness,"['song about ambition and success', 'song about loss and grief', 'song about nature and the environment', 'song about ambition and success', 'song about social issues', 'song about nature and the environment', 'song about loss and grief', 'song about nature and the environment', 'song about friendship']",song about nature and the environment
4982,6jzhZu5eDsQLd1PY59aoxH,50.0,58.0,0.0,167066.0,Take Me to the Beach (feat. Ernia),2024-10-18,4.0,,,,,,,,,,,Take Me to the Beach (feat. Ernia),"Imagine Dragons, Ernia",IT,-5.277,105.018,,,,,,8,1,0.822,0.882,0.689,0.0402,0.0,0.17,0.0926,"June 28, 2024",True,,True,Imagine Dragons,,https://genius.com/Imagine-dragons-take-me-to-the-beach-lyrics,1,1,negative sentiment,emotion is sadness,"['song about ambition and success', 'song about loss and grief', 'song about nature and the environment', 'song about ambition and success', 'song about social issues', 'song about nature and the environment', 'song about loss and grief', 'song about nature and the environment', 'song about friendship']",song about nature and the environment
4983,2vgUijXOTRMnWXDtvgMp2b,,,,,,,,12.0,1.0,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,16.0,1.0,339023.0,North America,English,Take My Breath,The Weeknd,United States,-7.154,121.02,1.0,121.0,1.0,5573975.0,121.0,8,1,0.698,0.354,0.769,0.0128,0.00166,0.238,0.0368,"August 6, 2021",True,,True,The Weeknd,,https://genius.com/The-weeknd-take-my-breath-lyrics,1,1,positive sentiment,emotion is joy,"['song about personal growth', 'song about personal growth', 'song about love', 'song about love', 'song about social issues', 'song about love', 'song about love', 'song about loss and grief', 'song about love']",song about love
4984,6M3PsepEj5gyJoIi7Xvr7u,,,,,,,,8.0,1.0,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,3.0,2.0,220196.0,North America,English,Take My Breath - Single Version,The Weeknd,Canada,-6.00799999999999,120.996,,,,1044487.0,,8,1,0.747,0.523,0.739,0.0106,2.22e-05,0.100999999999999,0.0487,,False,,False,,,,1,1,,,,
4985,3mSYbKu15KIVRR7NsnagjF,38.0,18.0,0.0,180127.0,Take My Breath Away,2024-02-17,4.0,,,,,,,,,,,Take My Breath Away,Kim Cesarion,SE,-7.457,118.026,,,,,,0,0,0.744,0.316,0.739,0.204,0.0,0.0885,0.045,,False,,False,,,,1,1,,,,
4986,5mi7RZUIG5kxPAL0PFFtTE,35.0,57.0,0.0,210066.0,Picture This,2017-08-25,4.0,70.0,1.0,Picture This,spotify:artist:7jLSEPYCYQ5ssWU3BICqrW,pop rock,13.0,117.0,210067.0,Europe,English,Take My Hand,Picture This,IE,-4.881,129.95,,,,81950.0,,11,1,0.582,0.608,0.821,0.0466,0.0,0.184,0.0542,"October 19, 2015",True,,True,Picture This,,https://genius.com/Picture-this-take-my-hand-lyrics,1,1,negative sentiment,emotion is optimism,"['song about friendship', 'song about love', 'song about loss and grief', 'song about nature and the environment', 'song about personal growth', 'song about love', 'song about friendship', 'song about personal growth', 'song about love', 'song about friendship']",song about friendship
4987,,,,,,,,,,,,,,,,,,,Take On Me,a-ha,,,,1.0,84.0,1.0,1479115056.0,84.0,F#,Minor,57.0,86.0,90.0,2.0,0.0,9.0,5.0,"April 5, 1985",True,,True,a-ha,,https://genius.com/A-ha-take-on-me-lyrics,1,1,negative sentiment,emotion is anger,"['song about love', 'song about ambition and success', 'song about personal growth', 'song about ambition and success', 'song about personal growth', 'song about ambition and success', 'song about loss and grief']",song about ambition and success
4988,59qrUpoplZxbIZxk6X0Bm3,,,,,,,,30.0,1.0,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,pop rap,1.0,25.0,190306.0,Oceania,English,Take You Dancing,Jason Derulo,Australia,-4.248,112.985,,,,592860.0,,2,1,0.789,0.753,0.711,0.0332,0.0,0.0876,0.0409999999999999,"July 22, 2020",True,,True,Jason Derulo,,https://genius.com/Jason-derulo-take-you-dancing-lyrics,1,1,negative sentiment,emotion is disgust,"['song about personal growth', 'song about ambition and success', 'song about loss and grief', 'song about love', 'song about social issues', 'song about love', 'song about loss and grief', 'song about love', 'song about love', 'song about love', 'song about love']",song about love
4989,0y99cVzhY7CFNjwuI3lJHo,6.0,35.0,1.0,103304.0,Take a Trip,2023-05-05,4.0,,,,,,,,,,,Take a Trip,M4SE,AE,-8.95,142.96,,,,,,11,0,0.493,0.109,0.66,0.000521,0.0,0.427,0.121,,False,,False,,,,1,1,,,,
4990,73ZDB7bQ9jYj2V9ReKyR7E,6.0,39.0,1.0,103304.0,Journey,2023-08-25,4.0,,,,,,,,,,,Take a Trip - Remastered,M4SE,AE,-9.875,143.018,,,,,,11,0,0.474,0.182,0.647,0.000397,0.0,0.536,0.181,,False,,False,,,,1,1,,,,
4991,0ya0fBUHF1TKookyKM5ZVQ,39.0,77.0,0.0,172105.0,Take it,2023-09-22,4.0,,,,,,,,,,,Take it,Jazeek,DE,-7.237,114.045,,,,,,1,0,0.739,0.579,0.668,0.0262,0.251,0.248,0.0471,,False,,False,,,,1,1,,,,
4992,7qG5XXyjO6CPeYOiriZ4Qb,1.0,0.0,0.0,134464.0,Daydream,2024-05-31,4.0,,,,,,,,,,,Take me back,DIMA SP,BY,-9.56,119.997,,,,,,10,0,0.783,0.166,0.837,0.00554,0.844,0.112,0.0628,,False,,False,,,,1,1,,,,
4993,2WfaOiMkCvy7F5fcp2zZ8L,48.0,90.0,0.0,225280.0,Hunting High and Low,1985-06-01,4.0,137.0,1.0,a-ha,spotify:artist:2jzc5TC5TVFLXQlBNiIUzE,new wave pop,10.0,23.0,225280.0,Europe,English,Take on Me,a-ha,BE,-7.638,84.412,,,,47149.0,,6,0,0.573,0.876,0.902,0.018,0.00125,0.0928,0.054,"April 5, 1985",True,,True,a-ha,,https://genius.com/A-ha-take-on-me-lyrics,1,1,negative sentiment,emotion is anger,"['song about love', 'song about ambition and success', 'song about personal growth', 'song about ambition and success', 'song about personal growth', 'song about ambition and success', 'song about loss and grief']",song about ambition and success
4994,1Ft2NuMsg3Q1sAKIeJoJds,34.0,45.0,0.0,200288.0,Take on Me (Slowed),2022-06-25,4.0,,,,,,,,,,,Take on Me - Slowed,m3gan,IS,-19.479,118.089,,,,,,8,0,0.279,0.2,0.0664,0.966,0.971,0.149,0.0425,,False,,False,,,,1,1,,,,
4995,2PZUDnMgnqYxS6JRgIP6ZB,47.0,0.0,1.0,142408.0,Cloud City $oldier$,2020-04-20,4.0,,,,,,,,,,,Takeoff,B Dicky,LU,-11.375,162.027,,,,,,5,1,0.642,0.139,0.535,0.0385,3.57e-06,0.09,0.268,,False,,False,,,,1,1,,,,
4996,7ArG7cEuyvTNXDwW7stm85,,,,,,,,27.0,2.0,Lee Mvtthews,spotify:artist:2rf0ufpy1NIUGmEHqq27GC,nz pop,9.0,47.0,231920.0,Oceania,English,Takeover,"Lee Mvtthews, NÃœ",New Zealand,-2.66,174.0,,,,100078.0,,11,1,0.588,0.128,0.908,0.175,0.0267,0.104,0.0414,,False,,False,,,,1,1,,,,
4997,,,,,,,,,,,,,,,,,,,Talk,YEAT,,,,1.0,140.0,1.0,148461629.0,140.0,E,Minor,70.0,26.0,76.0,8.0,0.0,54.0,23.0,,False,,False,,,,1,1,,,,
4998,1olCzMxaeiQKNO64ssWVGr,,,,,,,,13.0,2.0,Rain Radio,spotify:artist:2T8o1YNgbgsE41xb62AlRY,0,1.0,9.0,161041.0,Europe,English,Talk About,"Rain Radio, DJ Craig Gorman",Ireland,-5.316,123.992,,,,220845.0,,6,1,0.814,0.434,0.874,0.000222,0.522,0.276,0.0425,,False,,False,,,,1,1,,,,
4999,0w2rnChlsC41RjhxBFwufW,10.0,63.0,1.0,161706.0,Talk My Shit,2024-09-13,4.0,,,,,,,,,,,Talk My Shit,Roc Boyz,NO,-6.377,99.965,,,,,,6,0,0.742,0.618,0.682,0.0499,0.0,0.296,0.192,,False,,False,,,,1,1,,,,
5000,7qFtkIa3KfhJAlWLVE1GCI,,,,,,,,69.0,1.0,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,kentucky hip hop,15.0,1.0,82927.0,North America,English,Talk Of The Town,Jack Harlow,Canada,-9.215,137.694,,,,335269.0,,1,1,0.577,0.542999999999999,0.447999999999999,0.395,0.0,0.61,0.188999999999999,"May 6, 2022",True,,True,Jack Harlow,,https://genius.com/Jack-harlow-talk-of-the-town-lyrics,1,1,negative sentiment,emotion is anger,"['song about personal growth', 'song about ambition and success', 'song about social issues', 'song about personal growth', 'song about social issues']",song about personal growth
5001,3Kwdm0iLyEiRB8InsZoo6n,,,,,,,,123.0,2.0,Drakeo the Ruler,spotify:artist:0p4ViyfJUTW0IT4SCBLexf,viral rap,17.0,1.0,227706.0,North America,English,Talk To Me,"Drakeo the Ruler, Drake",Canada,-9.781,102.019,,,,252940.0,,1,1,0.773,0.465,0.281,0.24,0.0,0.111999999999999,0.11,"February 24, 2021",True,,True,Drakeo the Ruler,,https://genius.com/Drakeo-the-ruler-talk-to-me-lyrics,1,1,negative sentiment,emotion is optimism,"['song about love', 'song about personal growth', 'song about love', 'song about love', 'song about love', 'song about love', 'song about love']",song about love
5002,6DVaH5eX1igWsx4Q6XWian,,,,,,,,57.0,1.0,Fredo,spotify:artist:3rbtPd0NcvhO2AzMfzx90z,uk hip hop,1.0,1.0,214325.0,Europe,English,Talk of the Town,Fredo,United Kingdom,-6.004,125.993,,,,675373.0,,11,0,0.93,0.521,0.563,0.111,0.0,0.16,0.242,"June 24, 2021",True,,True,Fredo,,https://genius.com/Fredo-talk-of-the-town-lyrics,1,1,negative sentiment,emotion is anger,"['song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues']",song about social issues
5003,62fqMvguJbsSs9HKhhRfuS,42.0,0.0,0.0,161757.0,BRAT,2024-06-07,3.0,,,,,,,,,,,Talk talk,Charli xcx,GB,-5.636,130.146,,,,,,0,0,0.579,0.639,0.892,0.0455,0.0,0.137,0.282,"June 7, 2024",True,,True,Charli xcx,,https://genius.com/Charli-xcx-talk-talk-lyrics,1,1,negative sentiment,emotion is fear,"['song about social issues', 'song about personal growth', 'song about friendship', 'song about personal growth', 'song about social issues', 'song about friendship']",song about personal growth
5004,6J4rRj2uVfziGMyfrPEPLo,33.0,0.0,1.0,185110.0,Talking / Once Again,2024-02-08,4.0,,,,,,,,,,,Talking / Once Again,"Â¥$, Kanye West, Ty Dolla $ign, North West",US,-9.572,148.741,,,,,,9,1,0.463,0.334,0.453,0.407,1.78e-06,0.207,0.16,,False,,False,,,,1,1,,,,
5005,,,,,,,,,,,,,,,,,,,Talking To The Moon,Bruno Mars,,,,1.0,146.0,1.0,1062956628.0,146.0,C#,Minor,52.0,7.0,61.0,51.0,0.0,11.0,3.0,"October 4, 2010",True,,True,Bruno Mars,,https://genius.com/Bruno-mars-talking-to-the-moon-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about spirituality and faith', 'song about loss and grief', 'song about ambition and success', 'song about spirituality and faith', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
5006,161DnLWsx1i3u1JT05lzqU,42.0,85.0,0.0,217866.0,Doo-Wops & Hooligans,2010-10-05,4.0,24.0,1.0,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,pop,10.0,8.0,217867.0,Asia,English,Talking to the Moon,Bruno Mars,SG,-4.721,145.867,,,,122563.0,,1,0,0.498,0.0784,0.59,0.511,0.0,0.107,0.032,"October 4, 2010",True,,True,Bruno Mars,,https://genius.com/Bruno-mars-talking-to-the-moon-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about spirituality and faith', 'song about loss and grief', 'song about ambition and success', 'song about spirituality and faith', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
5007,5eAKaGCR0QEuPOxOo0zXqs,42.0,40.0,0.0,33141.0,Balloonerism,2025-01-17,4.0,,,,,,,,,,,Tambourine Dream,Mac Miller,US,-13.563,130.142,,,,,,0,1,0.752,0.747,0.597,0.12,0.963,0.0884,0.0778,"January 17, 2025",True,,True,Mac Miller,,https://genius.com/Mac-miller-tambourine-dream-lyrics,1,1,,,,
5008,4tB6ApBRk7JEBKet5mRFF3,,,,,,,,155.0,1.0,Cico P,spotify:artist:3jAZsSIIA8HLjxR99biJyx,pop rap,21.0,9.0,176160.0,North America,English,Tampa,Cico P,United States,-10.158,77.031,,,,1565521.0,,8,0,0.888,0.750999999999999,0.407,0.157,0.0,0.0914,0.487,"September 1, 2019",True,,True,Cico P,,https://genius.com/Cico-p-tampa-lyrics,1,1,negative sentiment,emotion is disgust,"['song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about loss and grief']",song about social issues
5009,2VeaLFapY6tQzrsv05gdmh,23.0,40.0,0.0,80040.0,Tape Deck Dreams,2024-01-28,4.0,,,,,,,,,,,Tape Deck Dreams,Jordan Zhu,IS,-14.952,159.978,,,,,,1,1,0.757,0.509,0.325,0.504,0.0133,0.112,0.127,,False,,False,,,,1,1,,,,
5010,0fPOFtS7ZylYKcC9b64cSj,1.0,69.0,0.0,159751.0,Afro Fado,2023-11-24,4.0,,,,,,,,,,,Tata,Slow J,PT,-4.836,92.023,,,,,,5,1,0.571,0.491,0.718,0.771,0.0298,0.104,0.425,,False,,False,,,,1,1,,,,
5011,5LZtB6nxvjIhUoElp3Zqk0,,,,,,,,128.0,1.0,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,canadian pop,14.0,9.0,202357.0,Asia,English,Teach Me How To Love,Shawn Mendes,Singapore,-4.944,98.991,,,,51179.0,,9,0,0.592,0.731,0.885,0.0505,2.38e-06,0.0843,0.0807,"December 4, 2020",True,,True,Shawn Mendes,,https://genius.com/Shawn-mendes-teach-me-how-to-love-lyrics,1,1,positive sentiment,emotion is optimism,"['song about personal growth', 'song about personal growth', 'song about love', 'song about personal growth', 'song about personal growth', 'song about love', 'song about personal growth', 'song about personal growth', 'song about love', 'song about personal growth', 'song about love']",song about personal growth
5012,4XymCdvJ1h6494ipcgpDDv,40.0,50.0,0.0,179441.0,Teardrops,2025-02-14,4.0,,,,,,,,,,,Teardrops,Angelino,SE,-5.961,84.909,,,,,,10,0,0.476,0.572,0.793,0.0433,0.0,0.174,0.144,,False,,False,,,,1,1,,,,
5013,3BE1aHP0afLXAqT3xW7YMB,7.0,44.0,0.0,239252.0,Tears Come Fallin' Down,2024-02-02,4.0,,,,,,,,,,,Tears Come Fallin' Down,Alexis Marrero,LU,-9.126,117.951,,,,,,0,0,0.594,0.621,0.607,7.7e-05,0.00237,0.352,0.0468,"February 2, 2024",True,,True,Alexis Marrero,,https://genius.com/Alexis-marrero-tears-come-fallin-down-lyrics,1,1,negative sentiment,emotion is fear,['song about loss and grief'],song about loss and grief
5014,1MFpkaj4YZlDEXHAj6gyp2,50.0,42.0,0.0,272985.0,Kurhula,2023-12-08,4.0,,,,,,,,,,,Tears Of A Black Man,"Kelvin Momo, Rams De Violinist",ZA,-24.245,103.024,,,,,,9,0,0.158,0.189,0.275,0.785,0.812,0.466,0.0457,"December 8, 2023",True,,True,Kelvin Momo,,https://genius.com/Kelvin-momo-tears-of-a-black-man-lyrics,1,1,,,,
5015,25FTMokYEbEWHEdss5JLZS,50.0,77.0,0.0,241666.0,Wheatus,1999-02-15,4.0,,,,,,,,,,,Teenage Dirtbag,Wheatus,AT,-3.904,94.661,,,,,,4,1,0.625,0.633,0.85,0.346,0.000233,0.174,0.0495,"July 18, 2000",True,,True,Wheatus,,https://genius.com/Wheatus-teenage-dirtbag-lyrics,1,1,negative sentiment,emotion is disgust,"['song about love', 'song about social issues', 'song about social issues', 'song about social issues', 'song about loss and grief', 'song about love', 'song about love', 'song about loss and grief']",song about love
5016,7j31rVgGX9Q2blT92VBEA0,,,,,,,,104.0,1.0,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,pop punk,14.0,5.0,161920.0,North America,English,Teenagers,My Chemical Romance,United States,-3.063,111.647,,,,1823961.0,,4,1,0.462999999999999,0.856,0.857,0.0506,0.0,0.184,0.0632,"July 9, 2007",True,,True,My Chemical Romance,,https://genius.com/My-chemical-romance-teenagers-lyrics,1,1,negative sentiment,emotion is fear,"['song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues', 'song about social issues']",song about social issues
5017,3Z39gbqdaGL3WJXBG0gcuE,,,,,,,,68.0,1.0,Conan Gray,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,bedroom pop,1.0,1.0,194973.0,Asia,English,Telepath,Conan Gray,Singapore,-4.80399999999999,75.006,,,,70320.0,,9,1,0.606,0.744,0.819,0.00298,0.0,0.0702,0.049,"October 29, 2021",True,,True,Conan Gray,,https://genius.com/Conan-gray-telepath-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about love', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about mental health']",song about loss and grief
5018,5QSWnr7FiuNnAwnbLazQKj,29.0,0.0,0.0,186854.0,Television (Live),2021-11-30,4.0,,,,,,,,,,,Television - Live,Vicky Fresh,SA,-4.613,93.967,,,,,,11,0,0.872,0.713,0.758,0.412,4.81e-06,0.239,0.37,,False,,False,,,,1,1,,,,
5019,5OUTFH5acycdnf8OVo21Gv,,,,,,,,182.0,1.0,Rex Orange County,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,bedroom pop,10.0,1.0,262600.0,Asia,English,Television / So Far So Good,Rex Orange County,Singapore,-7.75,164.970999999999,,,,40143.0,,5,1,0.405,0.318,0.505,0.592,0.0,0.121,0.0458,"April 26, 2017",True,,True,Rex Orange County,,https://genius.com/Rex-orange-county-television-so-far-so-good-lyrics,1,1,negative sentiment,emotion is sadness,"['song about happiness and celebration', 'song about loss and grief', 'song about love', 'song about social issues', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
5020,46nvQpUDsxpS08UTFOeKTA,,,,,,,,20.0,2.0,MEDUZA,spotify:artist:0xRXCcSX89eobfrshSVdyu,edm,1.0,1.0,165524.0,Europe,English,Tell It To My Heart,"MEDUZA, Hozier",Ireland,-6.63899999999999,123.854,,,,149196.0,,11,0,0.539,0.489,0.715,0.0265,0.0,0.609,0.0595,"October 29, 2021",True,,True,MEDUZA,,https://genius.com/Meduza-tell-it-to-my-heart-lyrics,1,1,negative sentiment,emotion is sadness,"['song about love', 'song about loss and grief', 'song about loss and grief', 'song about love', 'song about loss and grief', 'song about mental health', 'song about loss and grief', 'song about loss and grief', 'song about love', 'song about loss and grief']",song about loss and grief
5021,1yApeqGiKKeAMptbNUv2Mf,,,,,,,,165.0,1.0,Ewan McVicar,spotify:artist:4d2NUjh9ZrzG1ZZdhpSDKH,scottish techno,4.0,1.0,249679.0,Europe,English,Tell Me Something Good,Ewan McVicar,Ireland,-10.548,125.976,,,,42156.0,,8,1,0.812,0.961,0.795999999999999,0.00826,0.921,0.365,0.0356,"June 25, 2021",True,,True,Ewan McVicar,,https://genius.com/Ewan-mcvicar-tell-me-something-good-lyrics,1,1,positive sentiment,emotion is optimism,"['song about social issues', 'song about love', 'song about social issues', 'song about love', 'song about social issues', 'song about love', 'song about social issues', 'song about love', 'song about social issues']",song about social issues
5022,0k0vFacOHNuArLWMiH60p7,,,,,,,,48.0,1.0,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,pop,26.0,1.0,200576.0,North America,English,Tell Me Why (Taylorâ€™s Version),Taylor Swift,United States,-3.669,100.023,,,,3006973.0,,7,1,0.578,0.541,0.909,0.0222,0.0,0.332999999999999,0.0628,"November 11, 2008",True,,True,Taylor Swift,,https://genius.com/Taylor-swift-tell-me-why-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about social issues', 'song about loss and grief', 'song about loss and grief', 'song about social issues', 'song about social issues', 'song about personal growth']",song about social issues
5023,34TiQsddaGhd8lmzJfxSzH,,,,,,,,46.0,1.0,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,rap,27.0,1.0,104219.0,North America,English,Tell The Vision,Kanye West,United States,-11.085,144.064,,,,3605367.0,,2,0,0.714,0.213,0.417,0.209,0.0,0.105,0.0426,,False,,False,,,,1,1,,,,
